PassengerId,Age,SibSp,Parch,Fare,Pclass_1,Pclass_2,Pclass_3,Name_Master,Name_Miss,Name_Mr,Name_Mrs,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S
437,-0.5992646178518193,1.340131927606843,2.0089333664952354,0.04370821849987721,0,0,1,0,1,0,0,1,0,0,0,1
438,-0.3926006863479967,1.340131927606843,3.250236854392083,-0.2708962687904854,0,1,0,0,0,0,1,1,0,0,0,1
439,2.362918400369637,0.4327933656785018,4.491540342288931,4.647001076532463,1,0,0,0,0,1,0,0,1,0,0,1
440,0.08961515382758917,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1,0,0,0,1,0,0,1,0,0,1
441,1.054046834178761,0.4327933656785018,0.7676298785983874,-0.11988611489111134,0,1,0,0,0,0,1,1,0,0,0,1
442,-0.6681525950197601,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0,0,1,0,0,1,0,0,1,0,0,1
443,-0.3237127091800559,0.4327933656785018,-0.4736736092984604,-0.4918744606632361,0,0,1,0,0,1,0,0,1,0,0,1
444,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,0,0,1,0,0,0,1
445,0.0,-0.47454519624983954,-0.4736736092984604,-0.48507900373776425,0,0,1,0,0,1,0,0,1,0,0,1
446,-1.7703602297068137,-0.47454519624983954,2.0089333664952354,0.9997696105865636,1,0,0,1,0,0,0,0,1,0,0,1
447,-1.150368435195346,-0.47454519624983954,0.7676298785983874,-0.255795253400548,0,1,0,0,1,0,0,1,0,0,0,1
448,0.2962790853314117,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,0,0,0,1,0,0,1,0,0,1
449,-1.7014722525388728,1.340131927606843,0.7676298785983874,-0.26066180729354516,0,0,1,0,1,0,0,1,0,1,0,0
450,1.5362626743543468,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,1,0,0,0,0,0,0,0,1,0,0,1
451,0.43405503966729336,0.4327933656785018,2.0089333664952354,-0.08968408411123653,0,1,0,0,0,1,0,0,1,0,0,1
452,0.0,0.4327933656785018,-0.4736736092984604,-0.2463983948905696,0,0,1,0,0,1,0,0,1,0,0,1
453,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,-0.08968408411123653,1,0,0,0,0,1,0,0,1,1,0,0
454,1.3295987428505243,0.4327933656785018,-0.4736736092984604,1.145663540471827,1,0,0,0,0,1,0,0,1,1,0,0
455,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1,0,0,1,0,0,1,0,0,1
456,-0.04816080050829252,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,1,0,0
457,2.431806377537578,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,0,0,0,1,0,0,1,0,0,1
458,0.0,0.4327933656785018,-0.4736736092984604,0.395813560675251,1,0,0,0,0,0,1,1,0,0,0,1
459,1.3984867200184652,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1,0,0,1,0,0,1,0,0,0,1
460,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0,0,1,0,0,1,0,1,0
461,1.2607107656825836,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,0,0,0,1,0,0,1,0,0,1
462,0.2962790853314117,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1,0,0,1,0,0,1,0,0,1
463,1.1918227885146426,-0.47454519624983954,-0.4736736092984604,0.12676380314453292,1,0,0,0,0,1,0,0,1,0,0,1
464,1.2607107656825836,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,1,0,0,1,0,0,1
465,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1,0,0,1,0,0,1,0,0,1
466,0.571830994003175,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,0,0,1,0,0,1,0,0,1,0,0,1
467,0.0,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,1,0,0,0,1,0,0,1,0,0,1
468,1.8118145830261103,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,0,0,0,1,0,0,1,0,0,1
469,0.0,-0.47454519624983954,-0.4736736092984604,-0.4928811950225652,0,0,1,0,0,1,0,0,1,0,1,0
470,-1.9942461555026214,1.340131927606843,0.7676298785983874,-0.26066180729354516,0,0,1,0,1,0,0,1,0,1,0,0
471,0.0,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,0,1,0,0,1,0,0,1,0,0,1
472,0.571830994003175,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,0,1,0,0,1,0,0,1,0,0,1
473,0.22739110816347086,0.4327933656785018,2.0089333664952354,-0.08968408411123653,0,1,0,0,0,0,1,1,0,0,0,1
474,-0.4614886635159376,-0.47454519624983954,-0.4736736092984604,-0.3707300882677209,0,1,0,0,0,0,1,1,0,1,0,0
475,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,-0.45034666834090825,0,0,1,0,1,0,0,1,0,0,0,1
476,0.0,-0.47454519624983954,-0.4736736092984604,0.39858208016340624,1,0,0,0,0,1,0,0,1,0,0,1
477,0.2962790853314117,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,0,1,0,0,0,1,0,0,1,0,0,1
478,-0.04816080050829252,0.4327933656785018,-0.4736736092984604,-0.5065566745596926,0,0,1,0,0,1,0,0,1,0,0,1
479,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,-0.4969926981460655,0,0,1,0,0,1,0,0,1,0,0,1
480,-1.9081361840426954,-0.47454519624983954,0.7676298785983874,-0.4010166847337793,0,0,1,0,1,0,0,1,0,0,0,1
481,-1.4259203438671093,4.0621476133918675,2.0089333664952354,0.2958951755118318,0,0,1,1,0,0,0,0,1,0,0,1
482,0.0,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,1,0,0,0,1,0,0,1,0,0,1
483,1.3984867200184652,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1,0,0,1,0,0,1,0,0,1
484,2.294030423201696,-0.47454519624983954,-0.4736736092984604,-0.455380340137554,0,0,1,0,0,0,1,1,0,0,0,1
485,-0.3237127091800559,0.4327933656785018,-0.4736736092984604,1.1854295476653287,1,0,0,0,0,1,0,0,1,1,0,0
486,0.0,2.2474704895351842,0.7676298785983874,-0.13565761536436197,0,0,1,0,1,0,0,1,0,0,0,1
487,0.36516706249935255,0.4327933656785018,-0.4736736092984604,1.163700193253568,1,0,0,0,0,0,1,1,0,0,0,1
488,1.949590537361992,-0.47454519624983954,-0.4736736092984604,-0.05042144409739929,1,0,0,0,0,1,0,0,1,1,0,0
489,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1,0,0,1,0,0,1,0,0,1
490,-1.4259203438671093,0.4327933656785018,0.7676298785983874,-0.32828012727224753,0,0,1,1,0,0,0,0,1,0,0,1
491,0.0,0.4327933656785018,-0.4736736092984604,-0.2463983948905696,0,0,1,0,0,1,0,0,1,0,0,1
492,-0.5992646178518193,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,0,1,0,0,1,0,0,1,0,0,1
493,1.7429266058581694,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,1,0,0,0,0,1,0,0,1,0,0,1
494,2.845134240545223,-0.47454519624983954,-0.4736736092984604,0.3483299278831318,1,0,0,0,0,1,0,0,1,1,0,0
495,-0.5992646178518193,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1,0,0,1,0,0,1,0,0,1
496,0.0,-0.47454519624983954,-0.4736736092984604,-0.3573083057891445,0,0,1,0,0,1,0,0,1,1,0,0
497,1.6740386286902287,0.4327933656785018,-0.4736736092984604,0.9274538680872313,1,0,0,0,1,0,0,1,0,1,0,0
498,0.0,-0.47454519624983954,-0.4736736092984604,-0.3443878770215141,0,0,1,0,0,1,0,0,1,0,0,1
499,-0.3237127091800559,0.4327933656785018,2.0089333664952354,2.4029901895877646,1,0,0,0,0,0,1,1,0,0,0,1
500,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,0,0,1,0,0,1,0,0,1,0,0,1
501,-0.8748165265235827,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,0,1,0,0,1,0,0,1,0,0,1
502,-0.5992646178518193,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0,1,0,0,1,0,0,1,0
503,0.0,-0.47454519624983954,-0.4736736092984604,-0.4948100980550399,0,0,1,0,1,0,0,1,0,0,1,0
504,0.5029430168352342,-0.47454519624983954,-0.4736736092984604,-0.455380340137554,0,0,1,0,1,0,0,1,0,0,0,1
505,-0.9437045036915235,-0.47454519624983954,-0.4736736092984604,1.093228788100527,1,0,0,0,1,0,0,1,0,0,0,1
506,-0.8059285493556418,0.4327933656785018,-0.4736736092984604,1.5442457810799908,1,0,0,0,0,1,0,0,1,1,0,0
507,0.22739110816347086,-0.47454519624983954,2.0089333664952354,-0.12491978668775715,0,1,0,0,0,0,1,1,0,0,0,1
508,0.0,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,0,0,0,1,0,0,1,0,0,1
509,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,-0.1948878246611338,0,0,1,0,0,1,0,0,1,0,0,1
510,-0.25482473201211503,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,0,0,1,0,0,1,0,0,1,0,0,1
511,-0.04816080050829252,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0,0,1,0,0,1,0,1,0
512,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1,0,0,1,0,0,1,0,0,1
513,0.43405503966729336,-0.47454519624983954,-0.4736736092984604,-0.11913106412161445,1,0,0,0,0,1,0,0,1,0,0,1
514,1.6740386286902287,0.4327933656785018,-0.4736736092984604,0.5475787653441219,1,0,0,0,0,0,1,1,0,1,0,0
515,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,-0.4974960653257301,0,0,1,0,0,1,0,0,1,0,0,1
516,1.1918227885146426,-0.47454519624983954,-0.4736736092984604,0.036576512298389464,1,0,0,0,0,1,0,0,1,0,0,1
517,0.2962790853314117,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1,0,0,0,0,1,1,0,0,0,1
518,0.0,-0.47454519624983954,-0.4736736092984604,-0.1621689579829361,0,0,1,0,0,1,0,0,1,0,1,0
519,0.43405503966729336,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,1,0,0,0,0,1,1,0,0,0,1
520,0.15850313099553,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
521,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,1.2341715984066093,1,0,0,0,1,0,0,1,0,0,0,1
522,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
523,0.0,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,0,1,0,0,1,0,0,1,1,0,0
524,0.9851588570108202,-0.47454519624983954,0.7676298785983874,0.5189714017894245,1,0,0,0,0,0,1,1,0,1,0,0
525,0.0,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,0,1,0,0,1,0,0,1,1,0,0
526,0.7440509369230272,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0,0,1,0,0,1,0,1,0
527,1.3984867200184652,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1,0,0,1,0,0,1,0,0,0,1
528,0.0,-0.47454519624983954,-0.4736736092984604,3.817033162951754,1,0,0,0,0,1,0,0,1,0,0,1
529,0.6407189711711159,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,0,1,0,0,1,0,0,1,0,0,1
530,-0.4614886635159376,1.340131927606843,0.7676298785983874,-0.41687275089321363,0,1,0,0,0,1,0,0,1,0,0,1
531,-1.9081361840426954,0.4327933656785018,0.7676298785983874,-0.12491978668775715,0,1,0,0,1,0,0,1,0,0,0,1
532,0.0,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,0,1,0,0,1,0,0,1,1,0,0
533,-0.8748165265235827,0.4327933656785018,0.7676298785983874,-0.5028639729296732,0,0,1,0,0,1,0,0,1,1,0,0
534,0.0,-0.47454519624983954,2.0089333664952354,-0.19824427701513722,0,0,1,0,0,0,1,1,0,1,0,0
535,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,0,1,0,1,0,0,1,0,0,0,1
536,-1.5636962982029912,-0.47454519624983954,2.0089333664952354,-0.11988611489111134,0,1,0,0,1,0,0,1,0,0,0,1
537,1.054046834178761,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,0,0,0,0,0,0,1,0,0,1
538,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,1.4944124302931971,1,0,0,0,1,0,0,1,0,1,0,0
539,0.0,-0.47454519624983954,-0.4736736092984604,-0.35646868933346404,0,0,1,0,0,1,0,0,1,0,0,1
540,-0.5303766406838785,-0.47454519624983954,2.0089333664952354,0.3482453621969482,1,0,0,0,1,0,0,1,0,1,0,0
541,0.43405503966729336,-0.47454519624983954,2.0089333664952354,0.7811411367084872,1,0,0,0,1,0,0,1,0,0,0,1
542,-1.4259203438671093,3.1548090514635256,2.0089333664952354,-0.01870931177853076,0,0,1,0,1,0,0,1,0,0,0,1
543,-1.2881443895312277,3.1548090514635256,2.0089333664952354,-0.01870931177853076,0,0,1,0,1,0,0,1,0,0,0,1
544,0.15850313099553,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,1,0,0,0,1,0,0,1,0,0,1
545,1.3984867200184652,0.4327933656785018,-0.4736736092984604,1.4944124302931971,1,0,0,0,0,1,0,0,1,1,0,0
546,2.362918400369637,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,1,0,0,0,0,1,0,0,1,0,0,1
547,-0.7370405721877009,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,1,0,0,0,0,1,1,0,0,0,1
548,0.0,-0.47454519624983954,-0.4736736092984604,-0.3693045524149108,0,1,0,0,0,1,0,0,1,1,0,0
549,0.22739110816347086,0.4327933656785018,0.7676298785983874,-0.2351571990343002,0,0,1,0,0,1,0,0,1,0,0,1
550,-1.4948083210350502,0.4327933656785018,0.7676298785983874,0.09152810056801232,0,1,0,1,0,0,0,0,1,0,0,1
551,-0.8748165265235827,-0.47454519624983954,2.0089333664952354,1.5841789061771412,1,0,0,0,0,1,0,0,1,1,0,0
552,-0.1859367548441742,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,0,1,0,0,0,1,0,0,1,0,0,1
553,0.0,-0.47454519624983954,-0.4736736092984604,-0.49078316061772326,0,0,1,0,0,1,0,0,1,0,1,0
554,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,0,1,0,0,1,0,0,1,1,0,0
555,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,0,1,0,1,0,0,1,0,0,0,1
556,2.225142446033755,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,0,0,0,1,0,0,1,0,0,1
557,1.2607107656825836,0.4327933656785018,-0.4736736092984604,0.1489119590497745,1,0,0,0,0,0,0,1,0,1,0,0
558,0.0,-0.47454519624983954,-0.4736736092984604,3.9327230485884233,1,0,0,0,0,1,0,0,1,1,0,0
559,0.6407189711711159,0.4327933656785018,0.7676298785983874,0.955306180872432,1,0,0,0,0,0,1,1,0,0,0,1
560,0.43405503966729336,0.4327933656785018,-0.4736736092984604,-0.29807809649237277,0,0,1,0,0,0,1,1,0,0,0,1
561,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0,0,1,0,0,1,0,1,0
562,0.7096069483390568,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
563,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,0,1,0,0,0,1,0,0,1,0,0,1
564,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1,0,0,1,0,0,1,0,0,1
565,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1,0,1,0,0,1,0,0,0,1
566,-0.3926006863479967,1.340131927606843,-0.4736736092984604,-0.1621689579829361,0,0,1,0,0,1,0,0,1,0,0,1
567,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
568,-0.04816080050829252,-0.47454519624983954,4.491540342288931,-0.22408312108167944,0,0,1,0,0,0,1,1,0,0,0,1
569,0.0,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,0,1,0,0,1,0,0,1,1,0,0
570,0.15850313099553,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0,0,1,0,0,1,0,0,1,0,0,1
571,2.225142446033755,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1,0,0,0,1,0,0,1,0,0,1
572,1.6051506515222878,1.340131927606843,-0.4736736092984604,0.38809593507663365,1,0,0,0,0,0,1,1,0,0,0,1
573,0.43405503966729336,-0.47454519624983954,-0.4736736092984604,-0.11711759540295616,1,0,0,0,0,1,0,0,1,0,0,1
574,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0,1,0,0,1,0,0,1,0
575,-0.9437045036915235,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1,0,0,1,0,0,1,0,0,1
576,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,-0.35646868933346404,0,0,1,0,0,1,0,0,1,0,0,1
577,0.2962790853314117,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,1,0,0,1,0,0,0,1
578,0.6407189711711159,0.4327933656785018,-0.4736736092984604,0.4771073601910807,1,0,0,0,0,0,1,1,0,0,0,1
579,0.0,0.4327933656785018,-0.4736736092984604,-0.3573083057891445,0,0,1,0,0,0,1,1,0,1,0,0
580,0.15850313099553,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,0,1,0,0,1,0,0,1,0,0,1
581,-0.3237127091800559,0.4327933656785018,0.7676298785983874,-0.04438103794142432,0,1,0,0,1,0,0,1,0,0,0,1
582,0.6407189711711159,0.4327933656785018,0.7676298785983874,1.5841789061771412,1,0,0,0,0,0,1,1,0,1,0,0
583,1.6740386286902287,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,0,1,0,0,0,1,0,0,1,0,0,1
584,0.43405503966729336,-0.47454519624983954,-0.4736736092984604,0.15948266982273065,1,0,0,0,0,1,0,0,1,1,0,0
585,0.0,-0.47454519624983954,-0.4736736092984604,-0.47299819142581434,0,0,1,0,0,1,0,0,1,1,0,0
586,-0.8059285493556418,-0.47454519624983954,2.0089333664952354,0.955306180872432,1,0,0,0,1,0,0,1,0,0,0,1
587,1.1918227885146426,-0.47454519624983954,-0.4736736092984604,-0.3464013457401724,0,1,0,0,0,1,0,0,1,0,0,1
588,2.087366491697874,0.4327933656785018,0.7676298785983874,0.9462455716384695,1,0,0,0,0,1,0,0,1,1,0,0
589,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1,0,0,1,0,0,1,0,0,1
590,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1,0,0,1,0,0,1,0,0,1
591,0.36516706249935255,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,0,0,1,0,0,1,0,0,1,0,0,1
592,1.5362626743543468,0.4327933656785018,-0.4736736092984604,0.9274538680872313,1,0,0,0,0,0,1,1,0,1,0,0
593,1.1918227885146426,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,0,1,0,0,1,0,0,1,0,0,1
594,0.0,-0.47454519624983954,2.0089333664952354,-0.49237782784290063,0,0,1,0,1,0,0,1,0,0,1,0
595,0.5029430168352342,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,1,0,0,0,1,0,0,1,0,0,1
596,0.43405503966729336,0.4327933656785018,0.7676298785983874,-0.1621689579829361,0,0,1,0,0,1,0,0,1,0,0,1
597,0.0,-0.47454519624983954,-0.4736736092984604,0.016023023618325298,0,1,0,0,1,0,0,1,0,0,0,1
598,1.3295987428505243,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,0,1,0,0,1,0,0,1,0,0,1
599,0.0,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,0,1,0,0,1,0,0,1,1,0,0
600,1.3295987428505243,0.4327933656785018,-0.4736736092984604,0.49782998024351216,1,0,0,0,0,0,0,0,1,1,0,0
601,-0.3926006863479967,1.340131927606843,0.7676298785983874,-0.10478509950117394,0,1,0,0,0,0,1,1,0,0,0,1
602,0.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
603,0.0,-0.47454519624983954,-0.4736736092984604,0.2052890831722074,1,0,0,0,0,1,0,0,1,0,0,1
604,0.9851588570108202,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1,0,0,1,0,0,1,0,0,1
605,0.36516706249935255,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,0,0,0,1,0,0,1,1,0,0
606,0.43405503966729336,0.4327933656785018,-0.4736736092984604,-0.3353272677875516,0,0,1,0,0,1,0,0,1,0,0,1
607,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
608,-0.1859367548441742,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,1,0,0,0,0,1,0,0,1,0,0,1
609,-0.5303766406838785,0.4327933656785018,2.0089333664952354,0.18876253192945994,0,1,0,0,0,0,1,1,0,1,0,0
610,0.7096069483390568,-0.47454519624983954,-0.4736736092984604,2.441497778832105,1,0,0,0,1,0,0,1,0,0,0,1
611,0.6407189711711159,0.4327933656785018,5.73284383018578,-0.01870931177853076,0,0,1,0,0,0,1,1,0,0,0,1
612,0.0,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,0,0,1,0,0,1,0,0,1,0,0,1
613,0.0,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,0,0,1,0,1,0,0,1,0,0,1,0
614,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,0,1,0,0,1,0,0,1,0,1,0
615,0.36516706249935255,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1,0,0,1,0,0,1,0,0,1
616,-0.3926006863479967,0.4327933656785018,2.0089333664952354,0.6603330135889879,0,1,0,0,1,0,0,1,0,0,0,1
617,0.2962790853314117,0.4327933656785018,0.7676298785983874,-0.35848215805212236,0,0,1,0,0,1,0,0,1,0,0,1
618,-0.25482473201211503,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,0,0,1,0,0,0,1,1,0,0,0,1
619,-1.7703602297068137,1.340131927606843,0.7676298785983874,0.13683114673782454,0,1,0,0,1,0,0,1,0,0,0,1
620,-0.25482473201211503,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1,0,0,0,1,0,0,1,0,0,1
621,-0.1859367548441742,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,0,0,1,0,0,1,0,0,1,1,0,0
622,0.8473829026749384,0.4327933656785018,-0.4736736092984604,0.40974072380221066,1,0,0,0,0,1,0,0,1,0,0,1
623,-0.6681525950197601,0.4327933656785018,0.7676298785983874,-0.33146744825388363,0,0,1,0,0,1,0,0,1,1,0,0
624,-0.5992646178518193,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0,0,1,0,0,1,0,0,1,0,0,1
625,-0.5992646178518193,-0.47454519624983954,-0.4736736092984604,-0.32425318983493084,0,0,1,0,0,1,0,0,1,0,0,1
626,2.1562544688658143,-0.47454519624983954,-0.4736736092984604,0.002347544081197954,1,0,0,0,0,1,0,0,1,0,0,1
627,1.880702560194051,-0.47454519624983954,-0.4736736092984604,-0.3997582667846179,0,1,0,0,0,0,0,0,1,0,1,0
628,-0.5992646178518193,-0.47454519624983954,-0.4736736092984604,0.921244330558889,1,0,0,0,1,0,0,1,0,0,0,1
629,-0.25482473201211503,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
630,0.0,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,0,0,1,0,0,1,0,0,1,0,1,0
631,3.4651260350566906,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,1,0,0,0,0,1,0,0,1,0,0,1
632,1.4673746971864061,-0.47454519624983954,-0.4736736092984604,-0.5063875431873253,0,0,1,0,0,1,0,0,1,0,0,1
633,0.15850313099553,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,1,0,0,0,0,0,0,0,1,1,0,0
634,0.0,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,1,0,0,0,0,1,0,0,1,0,0,1
635,-1.4259203438671093,2.2474704895351842,2.0089333664952354,-0.08666388103324908,0,0,1,0,1,0,0,1,0,0,0,1
636,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,1,0,0,1,0,0,0,1
637,0.15850313099553,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,0,1,0,0,1,0,0,1,0,0,1
638,0.08961515382758917,0.4327933656785018,0.7676298785983874,-0.11988611489111134,0,1,0,0,0,1,0,0,1,0,0,1
639,0.7784949255069976,-0.47454519624983954,5.73284383018578,0.1506737441786005,0,0,1,0,0,0,1,1,0,0,0,1
640,0.0,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,0,0,1,0,0,1,0,0,1,0,0,1
641,-0.6681525950197601,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0,0,1,0,0,1,0,0,1,0,0,1
642,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,0.7469121684912956,1,0,0,0,0,0,0,1,0,1,0,0
643,-1.9081361840426954,2.2474704895351842,2.0089333664952354,-0.08666388103324908,0,0,1,0,1,0,0,1,0,0,0,1
644,0.0,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,0,0,1,0,0,1,0,0,1,0,0,1
645,-1.9942461555026214,1.340131927606843,0.7676298785983874,-0.26066180729354516,0,0,1,0,1,0,0,1,0,1,0,0
646,1.2607107656825836,0.4327933656785018,-0.4736736092984604,0.8964967865378598,1,0,0,0,0,1,0,0,1,1,0,0
647,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
648,1.8118145830261103,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,1,0,0,0,0,0,0,0,1,1,0,0
649,0.0,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,0,0,1,0,0,1,0,0,1,0,0,1
650,-0.4614886635159376,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,0,0,1,0,1,0,0,1,0,0,0,1
651,0.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0,1,0,0,1,0,0,1,0,0,1
652,-0.8059285493556418,-0.47454519624983954,0.7676298785983874,-0.18532384824750675,0,1,0,0,1,0,0,1,0,0,0,1
653,-0.5992646178518193,-0.47454519624983954,-0.4736736092984604,-0.47861979608830835,0,0,1,0,0,1,0,0,1,0,0,1
654,0.0,-0.47454519624983954,-0.4736736092984604,-0.49078316061772326,0,0,1,0,1,0,0,1,0,0,1,0
655,-0.8059285493556418,-0.47454519624983954,-0.4736736092984604,-0.5125125150294839,0,0,1,0,1,0,0,1,0,0,1,0
